765	1	3211
766	0	1519
766	1	3958
767	2	2716
768	0	5265
768	1	7496
769	2	3515
770	2	6094
771	0	1162
771	1	6639
772	2	3665
773	0	3401
773	1	6337
774	0	7784
774	1	3440
775	0	2976
775	1	7183
776	0	4016
776	1	5661
777	2	5661
778	0	4016
778	1	7183
779	0	4016
779	1	6966
780	0	7521
780	1	6966
781	2	5495
782	0	5057
782	1	4418
783	0	3280
783	1	6702
784	0	4324
784	1	6702
785	0	4324
785	1	697
786	0	3280
786	1	697
787	0	7150
787	1	697
788	0	3118
788	1	4387
789	0	5601
789	1	4387
790	0	3536
790	1	2842
791	0	4569
791	1	2842
792	0	1877
792	1	2842
793	0	4180
793	1	2953
794	0	1705
794	1	1230
795	0	5749
795	1	2582
796	0	1877
796	1	2582
797	0	6187
797	1	6014
798	2	480
799	0	2976
799	1	2582
800	0	4324
800	1	2582
801	0	4324
801	1	4288
802	0	6184
802	1	2842
803	0	6680
803	1	4437
804	0	1774
804	1	1268
805	0	7521
805	1	1268
806	0	4324
806	1	40
807	0	6738
807	1	3211
808	0	1533
808	1	4562
809	0	2862
809	1	4437
810	0	3401
810	1	4437
811	0	3280
811	1	3211
812	0	6949
812	1	875
813	2	1702
814	0	7784
814	1	6754
815	0	6184
815	1	6754
816	2	3745
817	0	4371
817	1	4933
818	2	4933
819	2	1678
820	0	6013
820	1	1710
821	0	3536
821	1	1710
822	2	4959
823	0	4324
823	1	4659
824	0	4016
824	1	6072
825	0	3280
825	1	6442
826	0	7150
826	1	6442
827	0	4016
827	1	6442
828	2	1654
829	0	5265
829	1	3606
830	0	2592
830	1	6072
831	0	6921
831	1	981
832	0	5303
832	1	981
833	0	1533
833	1	1321
834	0	7393
834	1	1321
835	0	7479
835	1	697
836	2	5582
837	0	4016
837	1	3440
838	0	4324
838	1	3440
839	0	7407
839	1	2842
840	0	6089
840	1	1420
841	0	6089
841	1	2953
842	2	2634
843	0	7393
843	1	578
844	0	4324
844	1	2892
845	2	2892
846	0	7551
846	1	6754
847	0	5013
847	1	6754
848	0	3401
848	1	6754
849	2	1245
850	0	2862
850	1	3440
851	0	7393
851	1	3179
852	0	3401
852	1	963
853	2	1691
854	2	4622
855	0	4408
855	1	3660
856	2	5599
857	0	3401
857	1	1321
858	0	2081
858	1	1623
859	0	6184
859	1	1623
860	0	7479
860	1	1623
861	0	1533
861	1	6100
862	0	7150
862	1	6100
863	2	7112
864	0	4324
864	1	2781
865	2	4706
866	0	1770
866	1	6702
867	2	1610
868	2	3992
869	2	3563
870	2	3018
871	2	5109
872	0	4016
872	1	5808
873	0	1519
873	1	5225
874	0	1231
874	1	5225
875	0	4016
875	1	679
876	0	7784
876	1	679
877	0	5682
877	1	981
878	2	4388
879	0	1231
879	1	4659
880	0	6089
880	1	569
881	2	7841
882	0	6921
882	1	2842
883	0	3933
883	1	3660
884	2	4402
885	0	3534
885	1	3589
886	2	6513
887	2	6281
888	0	5830
888	1	1268
889	0	7150
889	1	1268
890	0	386
890	1	981
891	0	1835
891	1	7687
892	0	2296
892	1	7687
893	0	4016
893	1	1965
894	0	3280
894	1	1965
895	2	5606
896	0	1870
896	1	1965
897	2	554
898	2	6450
899	2	978
900	0	6013
900	1	679
901	0	6013
901	1	6625
902	0	4324
902	1	6625
903	2	4049
904	0	3474
904	1	1321
905	0	5265
905	1	6001
906	2	1285
907	2	499
908	2	6737
909	0	4324
909	1	3323
910	0	1533
910	1	3323
911	2	3989
912	2	2212
913	2	4303
914	0	3401
914	1	6442
915	2	5814
916	0	6394
916	1	3589
917	0	6187
917	1	362
918	0	4324
918	1	1253
919	0	2776
919	1	6702
920	2	671
921	2	2781
922	0	7784
922	1	6625
923	0	7178
923	1	6625
924	2	3860
925	0	3536
925	1	5661
926	2	7829
927	0	4460
927	1	4659
928	0	7479
928	1	6517
929	0	4324
929	1	4734
930	2	456
931	0	1770
931	1	0
932	2	2693
933	0	4302
933	1	7687
934	0	1533
934	1	6014
935	0	6738
935	1	4437
936	0	2296
936	1	5661
937	0	6738
937	1	7687
938	2	4236
939	2	6920
940	2	5640
941	0	7178
941	1	4437
942	2	1895
943	0	4366
943	1	6014
944	0	1281
944	1	3497
945	0	7150
945	1	3497
946	0	7393
946	1	6014
947	0	2886
947	1	6014
948	0	2862
948	1	6014
949	0	5749
949	1	4465
950	2	7336
951	0	1231
951	1	981
952	2	4538
953	2	375
954	0	4302
954	1	5012
955	0	3534
955	1	3402
956	0	3646
956	1	3660
957	0	4528
957	1	981
958	2	5162
959	0	1281
959	1	5162
960	2	0
961	0	1533
961	1	4418
962	0	6988
962	1	4418
963	2	1670
964	0	4211
964	1	634
965	0	5601
965	1	3497
966	0	1533
966	1	981
967	0	939
967	1	4288
968	0	3401
968	1	4288
969	2	990
970	0	6013
970	1	3958
971	2	7373
972	2	2396
973	0	3118
973	1	5012
974	0	4605
974	1	6663
975	2	4141
976	0	4324
976	1	2528
977	0	4569
977	1	569
978	0	1533
978	1	6072
979	2	261
980	2	4069
981	0	6195
981	1	4042
982	0	2862
982	1	4042
983	2	1135
984	0	7479
984	1	2953
985	2	1383
986	2	518
987	0	6013
987	1	4288
988	2	4620
989	0	6195
989	1	5661
990	0	3933
990	1	981
991	0	4302
991	1	3660
992	2	2703
993	2	7189
994	2	5677
995	0	2886
995	1	2842
996	0	884
996	1	2842
997	0	4569
997	1	4712
998	0	7521
998	1	5808
999	0	5191
999	1	1965
1000	0	3401
1000	1	6217
1001	0	4324
1001	1	6217
1002	2	1667
1003	0	3534
1003	1	634
1004	0	2776
1004	1	362
1005	2	4063
1006	0	7551
1006	1	4288
1007	0	2094
1007	1	0
1008	2	5407
1009	0	4302
1009	1	2892
1010	0	7393
1010	1	2892
1011	0	3046
1011	1	3440
1012	2	6701
1013	2	2298
1014	0	3280
1014	1	1737
1015	0	4324
1015	1	1737
1016	0	6184
1016	1	5012
1017	0	1883
1017	1	981
1018	0	2081
1018	1	1965
1019	2	5930
1020	0	5749
1020	1	4387
1021	2	2938
1022	0	3401
1022	1	2892
1023	0	2362
1023	1	3660
1024	2	803
1025	2	2528
1026	2	6363
1027	2	4351
1028	2	7154
1029	2	4952
1030	0	5191
1030	1	40
1031	0	3536
1031	1	547
1032	2	2320
1033	2	7040
1034	0	6069
1034	1	2316
1035	0	5057
1035	1	4653
1036	0	1281
1036	1	4653
1037	0	5648
1037	1	6423
1038	0	4324
1038	1	6423
1039	2	2890
1040	0	5554
1040	1	6591
1041	0	1281
1041	1	6591
1042	0	5830
1042	1	6591
1043	0	2451
1043	1	4933
1044	0	7844
1044	1	4933
1045	0	1281
1045	1	1965
1046	0	2730
1046	1	1965
1047	0	6902
1047	1	981
1048	2	1362
1049	2	2421
1050	0	5265
1050	1	4602
1051	0	3771
1051	1	4602
1052	0	4866
1052	1	4288
1053	0	2561
1053	1	4288
1054	0	4302
1054	1	4562
1055	2	7514
1056	0	5601
1056	1	3644
1057	0	4500
1057	1	3644
1058	0	5191
1058	1	569
1059	0	7784
1059	1	4437
1060	0	4324
1060	1	5162
1061	0	3771
1061	1	5162
1062	0	4569
1062	1	6014
1063	0	4324
1063	1	5020
1064	0	3401
1064	1	634
1065	2	1973
1066	0	3534
1066	1	3018
1067	2	913
1068	0	3946
1068	1	5954
1069	2	5296
1070	0	2296
1070	1	654
1071	2	6468
1072	2	1593
1073	2	2510
1074	0	4302
1074	1	547
1075	0	7150
1075	1	3179
1076	0	6195
1076	1	3179
1077	0	1774
1077	1	578
1078	0	3401
1078	1	2528
1079	0	6089
1079	1	5661
1080	0	1629
1080	1	7687
1081	0	4127
1081	1	634
1082	0	5265
1082	1	7189
1083	0	3771
1083	1	7189
1084	2	4666
1085	2	718
1086	2	5816
1087	2	5860
1088	2	897
1089	0	5830
1089	1	4387
1090	0	1281
1090	1	4387
1091	0	5601
1091	1	5012
1092	2	5378
1093	0	4528
1093	1	5012
1094	2	3129
1095	0	3536
1095	1	5012
1096	0	5800
1096	1	3636
1097	2	5529
1098	0	3536
1098	1	6625
1099	0	3401
1099	1	547
1100	0	2886
1100	1	963
1101	0	7784
1101	1	963
1102	0	3280
1102	1	3660
1103	2	2566
1104	2	6400
1105	2	313
1106	0	4569
1106	1	3323
1107	0	5365
1107	1	4437
1108	0	5013
1108	1	6072
1109	2	3273
1110	0	2428
1110	1	1268
1111	2	6559
1112	0	3401
1112	1	6794
1113	0	4324
1113	1	6794
1114	0	7178
1114	1	634
1115	0	3534
1115	1	6423
1116	0	116
1116	1	6423
1117	0	4366
1117	1	6423
1118	2	7035
1119	2	2366
1120	0	3771
1120	1	6794
1121	2	4475
1122	0	6261
1122	1	3211
1123	0	4324
1123	1	4418
1124	0	6680
1124	1	981
1125	0	6921
1125	1	4933
1126	0	2081
1126	1	4933
1127	0	1533
1127	1	821
1128	2	6548
1129	0	5191
1129	1	854
1130	0	5749
1130	1	3497
1131	0	4324
1131	1	6349
1132	0	5601
1132	1	6349
1133	0	4408
1133	1	6349
1134	0	7479
1134	1	3660
1135	0	4016
1135	1	4659
1136	0	4460
1136	1	3497
1137	0	7150
1137	1	4033
1138	0	7499
1138	1	4033
1139	0	3534
1139	1	4033
1140	0	7784
1140	1	7687
1141	0	7521
1141	1	3636
1142	2	343
1143	0	7784
1143	1	2953
1144	0	3401
1144	1	4418
1145	0	3953
1145	1	4418
1146	0	7521
1146	1	1965
1147	0	4866
1147	1	1965
1148	2	3648
1149	2	2608
1150	0	1533
1150	1	634
1151	0	2592
1151	1	2890
1152	2	3856
1153	0	3536
1153	1	4418
1154	0	4302
1154	1	3958
1155	2	6497
1156	0	6139
1156	1	6966
1157	0	2451
1157	1	6966
1158	0	3178
1158	1	6966
1159	0	5013
1159	1	6966
1160	0	5542
1160	1	3497
1161	0	7022
1161	1	7040
1162	0	7150
1162	1	7040
1163	0	3280
1163	1	7040
1164	2	4561
1165	0	5666
1165	1	1252
1166	0	4324
1166	1	1252
1167	2	7358
1168	2	1683
1169	2	5073
1170	2	6970
1171	0	4016
1171	1	4185
1172	0	5601
1172	1	4185
1173	2	5394
1174	2	335
1175	0	4324
1175	1	4185
1176	2	5765
1177	2	5502
1178	0	7178
1178	1	7687
1179	2	279
1180	0	6926
1180	1	333
1181	0	7521
1181	1	333
1182	0	1770
1182	1	333
1183	0	4016
1183	1	6760
1184	0	3979
1184	1	4712
1185	2	2941
1186	0	4324
1186	1	1696
1187	2	1696
1188	0	5512
1188	1	2842
1189	0	3536
1189	1	654
1190	0	3401
1190	1	654
1191	0	7393
1191	1	4659
1192	2	5225
1193	2	4031
1194	0	6187
1194	1	3497
1195	0	3506
1195	1	3497
1196	0	3401
1196	1	6001
1197	0	3536
1197	1	4043
1198	2	5948
1199	2	1675
1200	0	2862
1200	1	7040
1201	0	4324
1201	1	7040
1202	2	1645
1203	0	6089
1203	1	1645
1204	2	3346
1205	0	1471
1205	1	3206
1206	0	7521
1206	1	3179
1207	0	1533
1207	1	4393
1208	0	7150
1208	1	4393
1209	2	5840
1210	0	1231
1210	1	1252
1211	0	884
1211	1	1252
1212	0	7150
1212	1	31
